Date,Open,High,Low,Close,Volume,Turnover
2018-02-02,109.10927516916199,117.63502653566267,106.88395686185507,117.55781457351573,4545777.64235742,534391685.1726871
2018-02-05,117.79459492162938,124.17271285414435,116.77276432197624,118.10966473899222,5214794.113347741,615917584.4103719
2018-02-06,117.79078897848214,134.5133694318473,111.07806675390648,123.84325333579014,4130067.928538431,511481048.7680069
2018-02-07,122.20092458258976,132.9810608607078,119.37870678032506,120.45039922335982,7913651.867534614,953202526.7592313
2018-02-08,119.44177216284115,139.3275807535416,112.663794130341,118.73547291791446,7552076.453989306,896699369.2766668
2018-02-09,118.70587047970407,119.73154293537287,113.24305761925028,118.23798767758997,7004614.426472229,828211514.2434924
2018-02-12,117.38010027807424,134.38751509829856,117.25916735916476,119.78762175128065,10771444.242241919,1290285688.6046848
2018-02-13,118.25047715455037,127.1162008316158,112.15227293988711,117.99200122433476,6555445.248078684,773490103.7373596
2018-02-14,118.76034390525315,119.49705736930113,115.92711999003564,118.2266829607592,4242599.449501311,501588460.0456831
2018-02-15,118.5075399334399,133.34195282910252,112.67249180781096,122.56584894877317,7118893.856433549,872533269.0899837
2018-02-16,122.18593002228532,133.98162010656202,113.22213594587109,131.35523608960702,7947954.343312981,1044005419.195294
2018-02-19,130.9313519542621,144.58201672581063,118.75211919431541,132.33957291726225,5002994.933818748,662094212.8487998
2018-02-20,132.705747939607,156.55221894286808,126.3916285275118,137.7308907150551,5826168.289959623,802443348.0319482
2018-02-21,138.23139963152025,146.12292356795516,131.3144370216428,141.23383525075351,2192190.990631127,309611541.2089827
2018-02-22,140.89600080346048,148.60164907700843,129.28036603210643,136.38100310039206,3320038.7216919754,452790211.196495
2018-02-23,136.50455310259844,153.31168891954752,124.95453870564475,131.2117958544931,2607354.0133226835,342115602.5164892
2018-02-26,131.06067799249118,137.35016607565834,130.55902178769662,134.72572487102764,518319.5172555289,69830972.67705224
2018-02-27,134.78811797642902,145.10921077680564,132.48186562809886,137.8892893945034,1043872.7142809979,143938866.79051828
2018-02-28,137.53949412967305,141.773909231572,136.78878494958389,138.14252253687062,1524837.9155839037,210644956.1186242
2018-03-01,137.6639905822144,141.8089629698795,132.95303218245735,139.0771272077328,742510.0659716281,103266166.89815818
2018-03-02,139.08034007432948,143.20406476077966,136.7895887226558,137.4384715298492,232701.84707887087,31982186.184692718
2018-03-05,137.4133839633048,138.941218852564,131.9835951077177,135.04588010412087,202880.00679433628,27398109.073071163
2018-03-06,135.16168726498884,136.67544482013187,134.88013355993544,135.64340139525868,143242.28115359135,19429870.23928909
2018-03-07,135.45986698500025,136.18695444475884,128.9038510191055,132.2233805439983,1146096.4890470356,151540752.21140656
2018-03-08,132.5823783134759,135.42153035751602,130.91933097450055,134.7555893602888,1651376.494960986,222532212.83419567
2018-03-09,134.76217784385585,137.4886889836375,132.3079835332701,133.06369682514435,1491191.3532328038,198423434.13484654
2018-03-12,133.54813086473246,138.31984798368117,128.36481969401643,134.09021267803226,2209054.203080015,296212547.9083002
2018-03-13,133.97340571183938,142.65715756783538,129.99137800049297,139.55263390550905,1613890.9953271775,225222739.23429123
2018-03-14,139.85564549884845,145.11281298864893,137.22826904699645,143.4971564020482,317765.133829593,45598393.10826289
2018-03-15,143.4658934366757,153.8200322164887,140.74737274460605,142.96819027317503,747121.9412794953,106814671.85811077
2018-03-16,142.98496715596224,146.70956584478068,142.28263616941058,145.51587727872246,800098.5887447604,116427048.05066158
2018-03-19,145.6990051711609,148.67405774028717,143.06254198533898,143.56094837517753,310983.95189481333,44645151.06347999
2018-03-20,143.28861100078146,144.40883032620485,142.52004860063417,142.7747373630812,10000.0,1427747.373630812
2018-03-21,142.61506718649525,143.49063830283643,138.5133341361846,143.3170966574766,10000.0,1433170.9665747662
2018-03-22,143.43596414262805,145.20425298819282,142.80131329233052,144.23821014564749,10000.0,1442382.1014564747
2018-03-23,144.11948921268313,144.22418762199942,143.4648102801654,143.8455492958162,10000.0,1438455.492958162
2018-03-26,143.80150030654687,145.15468708923055,142.32390217593613,144.2711394942934,10000.0,1442711.3949429342
2018-03-27,144.29298534497514,145.23855795085888,144.1762279837432,144.32937857938563,10000.0,1443293.7857938563
2018-03-28,144.38944624668562,144.67593543566966,143.41478614086012,143.81832038177018,10000.0,1438183.2038177017
2018-03-29,143.79514662739302,144.062239355826,143.67093317338873,143.7776116530503,10000.0,1437776.116530503
2018-03-30,143.78005621445226,145.09026155465403,143.05357317832932,144.3693111127576,10000.0,1443693.111127576
2018-04-02,144.32091800948146,145.99139226962834,143.81046907426395,144.344447258844,10000.0,1443444.4725884402
2018-04-03,144.32619310047673,144.66430815560523,144.32485357211283,144.55028209622643,10000.0,1445502.8209622642
2018-04-04,144.58899051536426,145.46765984094293,144.10543034101207,144.88354408944318,10000.0,1448835.4408944317
2018-04-05,144.8940916983444,145.53460807821673,144.1497517057663,144.60764252247222,10000.0,1446076.4252247221
2018-04-06,144.60371790191425,145.2512422484306,144.07981402171637,145.09778881576537,10000.0,1450977.8881576536
2018-04-09,145.1124317833212,146.2505574478841,144.85461085420928,145.6961357718431,10000.0,1456961.357718431
2018-04-10,145.69917219279307,146.9432374277012,145.25836368266192,146.3339425388233,10000.0,1463339.425388233
2018-04-11,146.33834146754774,148.39341355817092,145.5215998919484,146.86216142714258,10000.0,1468621.6142714259
2018-04-12,146.84517282868313,146.96168769219756,145.41842548565143,146.68901117331893,10000.0,1466890.1117331893
2018-04-13,146.6464327626946,147.04250732971434,146.1189397951019,146.4682094902567,10000.0,1464682.0949025669
2018-04-16,146.4934489402377,146.76341202676002,145.64530807939983,146.1690587794871,10000.0,1461690.587794871
2018-04-17,146.11961725184665,146.82848647310794,145.7043694428554,145.82255530083194,10000.0,1458225.5530083193
2018-04-18,145.86174465744827,146.52856585677384,143.65686552039045,145.52044214570458,10000.0,1455204.4214570457
2018-04-19,145.60463646791905,146.71032597359687,145.35446669698104,145.91873437366982,10000.0,1459187.3437366982
2018-04-20,145.97825478881234,146.82229852901494,145.8735396937911,146.5033769016892,10000.0,1465033.769016892
2018-04-23,146.59600298991043,147.31106096991044,145.82978656259664,146.26016105181233,10000.0,1462601.6105181233
2018-04-24,146.19986794881495,147.3648500739545,145.98335459387437,146.70343721413607,10000.0,1467034.3721413608
2018-04-25,146.71837203602453,147.01961789924067,144.46361246507152,145.77669165402025,10000.0,1457766.9165402025
2018-04-26,145.68383168145274,146.352443820161,144.9976967194013,145.46620941448367,10000.0,1454662.0941448368
2018-04-27,145.3431742490206,145.38752084778127,143.93624222324297,144.005657450218,10000.0,1440056.5745021799
2018-04-30,143.6837707788114,144.43354382709074,136.86887445428732,141.20286707231298,39025.6251768227,5510530.1642568065
2018-05-01,140.99704183085674,142.35532749532186,139.194622834379,141.31848290912203,10000.0,1413184.8290912202
2018-05-02,141.43611046088083,141.60881804332783,140.85966134638304,141.45376544319706,10000.0,1414537.6544319706
2018-05-03,141.53914896744072,142.07043079508495,135.9360795160179,140.9663357464359,10000.0,1409663.357464359
2018-05-04,141.20145677542288,142.04214383434643,138.79623724011427,139.98381049405612,230827.25591756034,32312078.849226758
2018-05-07,140.14619658391678,142.76653122556343,138.28604286940805,138.59644773749008,10000.0,1385964.4773749008
2018-05-08,138.7009799571907,140.1949101561684,138.336578046673,138.4388987904555,10000.0,1384388.9879045552
2018-05-09,138.3197722804315,138.79181783329346,135.04428466547188,137.63640779926453,10000.0,1376364.0779926453
2018-05-10,137.61234002296885,140.0840458687268,132.15036273333348,138.0445624606158,10000.0,1380445.624606158
2018-05-11,138.19258372110974,143.62725211687837,135.24949866697182,135.6510396396714,580971.8123631905,78809430.34841089
2018-05-14,135.84927550767753,138.6015365088784,134.7411660323561,136.02780649127075,10000.0,1360278.0649127075
2018-05-15,135.98162604098673,137.87486182396918,135.30061262615482,136.61507373765278,10000.0,1366150.7373765279
2018-05-16,136.54739508585754,138.93995671076289,136.17449862478355,138.21500553513883,10000.0,1382150.0553513882
2018-05-17,138.1229251846885,142.71088822499075,136.1821232869003,140.29657386697482,316080.44027519587,44345002.83697494
2018-05-18,140.71791464926204,147.08844687941905,139.73049746289763,140.81943246350494,1002143.3122086747,141121252.4723226
2018-05-21,140.9843847511743,144.02868979219747,137.9006686310257,138.8780255893341,1473656.5263859215,204658508.7813132
2018-05-22,138.7823325530123,142.09134487745163,125.26169293083635,133.89185571686266,997267.1564138872,133525950.2177341
2018-05-23,133.64495014682888,144.5085759230058,131.6867325212184,133.90009658653318,2116774.442170759,283436302.25856954
2018-05-24,134.03173725795403,141.88077925152112,131.49846648915246,138.24860073137722,1772319.5276780296,245020694.750383
2018-05-25,137.5514064167593,155.5216091311393,131.67009718847632,145.06317611234073,3558363.6436725673,516187531.9138241
2018-05-28,144.9765903990392,147.90651114029814,133.25657663334007,136.40756711951093,2211207.575866705,301625445.8202086
2018-05-29,136.19427671512904,140.97196565126885,133.1017432074219,133.7644410594354,2314656.8550919844,309618780.4657698
2018-05-30,133.5489777470397,135.9640702480921,132.44011060347805,132.5640997720924,3030651.6267607673,401755604.6243685
2018-05-31,132.64746284349135,136.28329233989734,127.85403673719057,128.36224485752783,2873588.482172785,368860268.3684347
2018-06-01,128.54449869359718,129.98284798712078,121.16146240726893,129.20248068662013,3735472.147054262,482632267.93518573
2018-06-04,131.81125450925003,139.88408843109553,128.55867767545885,129.58648616757827,6688222.891408236,866703303.2031537
2018-06-05,129.70749184925396,146.36652452711922,98.14969772560559,123.76959743554801,10750294.612156035,1330559636.4600933
2018-06-06,124.85771117507518,155.51911160523056,103.6576690502201,123.33485954000439,22295692.064906206,2749836049.172397
2018-06-07,122.64873134502199,132.75559804834293,101.71553778895345,110.90303490522837,7031251.08745483,779787084.779428
2018-06-08,109.7899465984178,112.02538887349381,99.05718942341952,104.78614295973247,8864853.893684648,928913847.4207805
2018-06-11,105.38883991351369,108.41344738704476,99.99622644205371,100.34539981909974,5011855.814066091,502916675.49814147
2018-06-12,101.45224821205316,134.97550542066057,100.47832960348792,105.40085196306373,7499177.286368898,790419675.0053382
2018-06-13,105.07990737441371,105.70377027343314,99.86349778888315,100.43742813667964,2397414.071956206,240790103.56596598
2018-06-14,100.41019259964054,103.4405929309085,94.66302317417662,99.60122497054947,4883172.377190205,486369950.5104945
2018-06-15,100.20132304474434,103.8382903840042,91.06706299341224,103.75922506592934,6771189.506847634,702573376.0050628
2018-06-18,103.79999600174325,104.04687181458213,100.91706155886912,103.57844552713695,3950237.4459339418,409159454.11292535
2018-06-19,102.86032020273998,109.32964967134055,98.5601645895935,105.9953031912787,2020374.245492608,214150180.71083993
2018-06-20,106.2557387010143,110.46334300332936,99.64315153531471,104.4097188453691,2263142.493708628,236294071.47512537
2018-06-21,104.3762035519012,107.10375991767386,102.05727507089185,105.52603383761856,2415744.0762571814,254923891.1341419
2018-06-22,105.75715001294526,110.26062096496425,103.52317357831429,108.32373298559634,3608193.8202431956,390853023.94430274
2018-06-25,107.81534232239666,162.17372906346134,107.69521892576762,120.59871168007976,6716137.653032755,809957548.4218247
2018-06-26,121.08525569899466,132.90279483721068,118.52296570205877,124.52639096625515,6244549.202435786,777611175.3905355
2018-06-27,125.21283814409746,143.7357354407159,103.52479050872903,133.94234557737246,6070437.454727342,813088631.366915
2018-06-28,133.4554610322889,148.14367287523086,122.63821588186543,134.0727066208297,6676713.74456799,895165083.0667255
2018-06-29,134.5858188905328,150.15054118784843,126.72814654886574,135.12760392464264,11592730.168748673,1566497850.6479263
2018-07-02,134.43498817838517,164.65141179995604,122.54468320073056,153.37176944579716,11460126.02969262,1757659807.2457952
2018-07-03,152.58631266964838,196.23560233104703,152.09360754427848,162.91777245518188,19164441.92964858,3122228189.525034
2018-07-04,161.89407629434282,226.4707065196181,156.1884446916808,179.6540121441585,9767154.173533192,1754708434.5058002
2018-07-05,179.1984818340648,199.72792110531793,150.7191306202072,187.4567347386804,5660129.709931476,1061029433.6211488
2018-07-06,186.89720065543727,213.21111180630035,165.61790354770093,205.8218334309929,3904442.081925003,803619427.8269271
2018-07-09,207.31065693658203,254.94442913723282,196.76486686172794,237.18061683139732,6170333.74475654,1463483563.636942
2018-07-10,236.85776338139317,247.3003677291263,189.77174707349687,225.23851031975676,7306287.449959795,1645657301.1968787
2018-07-11,223.90309204468048,255.7900533787472,171.00769109598437,248.2350825769843,7763584.552617049,1927194052.5122929
2018-07-12,249.70975193411664,257.19265117208016,227.72050684137426,252.936290265927,6375365.186771254,1612561219.4324598
2018-07-13,253.55877970567477,270.2277028115887,244.30757070082112,258.33636221950667,4168342.431652186,1076834420.2782383
2018-07-16,259.2017725765518,267.6040910479607,250.15290823610096,257.5219225374378,2566935.3928991263,661042137.4087762
2018-07-17,257.4930596112918,274.1690096872171,253.85210093294606,262.01725460481475,1700044.4410716605,445440977.1557733
2018-07-18,262.4932789569766,264.3304173455179,242.5944502743966,255.0541465959148,2467197.0128858066,629268828.6055796
2018-07-19,254.96780427384297,262.35881529285325,245.41371804273012,247.58945737854012,6115798.833176196,1514207314.542403
2018-07-20,246.76698010259167,263.03957784744466,240.8284488976709,241.30504668443643,3218169.080933498,776560440.3130677
2018-07-23,241.38942669558494,243.58511524005868,232.87087062956576,243.30998466232444,2757774.997166559,670994192.2627373
2018-07-24,243.3837407864583,253.3816117906679,243.0893294512839,247.40003316820523,1005068.2771131552,248653925.09410548
2018-07-25,247.4467881965866,253.87667373597418,245.800290161012,249.5802776816968,10000.0,2495802.776816968
2018-07-26,249.8529181974476,259.36564680498145,243.8969746284811,250.78937010513465,38737.07064160584,9714845.545926433
2018-07-27,250.17531886158451,254.70259955156322,246.68171346725393,248.8138257752447,409312.7778150373,101842678.18685214
2018-07-30,248.9174428452024,255.96089826198892,239.23550493549024,243.44809766172003,105208.48180236953,25612804.75266455
2018-07-31,243.2121947566703,246.84847304894507,239.66617215327986,244.7357770707871,33729.66110598236,8254854.821106898
2018-08-01,244.6649808676515,246.11596063209808,243.57528429597212,245.21071022104377,10000.0,2452107.102210438
2018-08-02,245.33274654792214,247.1632347679896,243.21210316053882,246.1751078573196,10000.0,2461751.078573196
2018-08-03,246.18997944766582,249.85351305404274,244.60616815434008,248.36442091196332,10000.0,2483644.2091196333
2018-08-06,248.285119785227,250.04160937397188,247.97346187178937,248.17904244043058,10000.0,2481790.424404306
2018-08-07,248.2700968706321,249.33119141141435,247.805257316342,247.98551844093768,10000.0,2479855.1844093767
2018-08-08,247.9838850854525,248.75931698163902,245.7377055830737,246.11390608780312,10000.0,2461139.060878031
2018-08-09,246.1803014839143,247.5055543572542,245.285114154972,246.50533589239473,10000.0,2465053.3589239474
2018-08-10,246.59237123823894,246.9729386743622,246.390069001444,246.49246919351674,10000.0,2464924.691935167
2018-08-13,246.47103799203583,247.05596111349456,244.95115980980106,246.02072679581818,10000.0,2460207.267958182
2018-08-14,245.94897894755778,247.80702366241917,245.3805489158636,246.29675589148823,10000.0,2462967.558914882
2018-08-15,246.30543176508982,247.75065858437327,245.46046465517966,245.62295259271502,10000.0,2456229.52592715
2018-08-16,245.6815647143411,246.74455028720695,242.20178370981762,245.28339588672105,10000.0,2452833.9588672104
2018-08-17,245.30835216463424,248.31307110179134,244.2358341701619,246.60615358501028,10000.0,2466061.5358501025
2018-08-20,246.52980211288715,249.3143843506597,244.58974541784664,247.1267830776315,10000.0,2471267.830776315
2018-08-21,247.01431803591734,247.99328163843,246.2498411421434,247.76471279261122,10000.0,2477647.127926112
2018-08-22,247.7037383080492,248.95155807925633,246.89001491749053,248.2854781881397,10000.0,2482854.781881397
2018-08-23,248.2238124307774,250.16993873306816,247.53359587598624,248.73566075423446,10000.0,2487356.6075423444
2018-08-24,248.7820671535653,249.3328548208847,248.4399869306375,248.88453747810556,10000.0,2488845.3747810554
2018-08-27,248.89250884872763,251.0963667880214,247.9451692450086,250.44369034014457,10000.0,2504436.9034014456
2018-08-28,250.51802289413212,251.69465190861368,248.12477882298515,250.40718448620947,10000.0,2504071.8448620946
2018-08-29,250.40364319393902,253.88085102550403,249.4856557929151,251.28656204205762,10000.0,2512865.620420576
2018-08-30,251.57996972427273,253.60000445726914,249.81662257057718,250.96745284257614,10000.0,2509674.5284257615
2018-08-31,250.98067306113262,253.18161559230816,247.01710447993128,250.35892982869493,10000.0,2503589.2982869493
2018-09-03,250.54852191447537,252.74160058862466,242.35527578297888,243.16075560042046,13638.015383371227,3316230.125510705
2018-09-04,243.0577685221541,243.67579905348768,233.46528906555716,237.75473273677875,10000.0,2377547.3273677877
2018-09-05,237.9041543258964,249.5386975557519,233.65491450189356,242.3175267640774,15522.90531726196,3761472.0246718647
2018-09-06,242.7636435776248,260.04357429580085,239.69830001239714,248.12882475540562,604076.2439532722,149888728.47478515
2018-09-07,248.43177954991899,252.28306495484708,232.79359608581981,246.66756729643532,429119.7794185418,105849932.06795464
2018-09-10,247.54002816411764,274.835557382068,246.27907866303582,246.59961985815846,2549614.126023618,628733874.2624152
2018-09-11,246.1421268367803,257.70862897667985,239.47762936035235,251.906850365638,3460003.0957499784,871598482.1057341
2018-09-12,252.67765833488724,283.04158430929647,216.96572012489878,238.22276824179997,9712449.745097443,2313726664.6864777
2018-09-13,240.56378525479562,286.89867119933865,220.30098964011336,262.4845104091521,7606262.054028278,1996525971.2953243
2018-09-14,262.8903225586141,276.4321684019201,245.68994078364784,250.13584689830296,5914495.143934346,1479427251.803918
2018-09-17,250.01995354985732,281.994712179907,233.50056511323544,241.88587385901369,7029663.900322502,1700376395.4646707
2018-09-18,241.6641743342444,250.37693207119784,197.3430727347043,207.52599103615728,7345458.796678716,1524373616.39601
2018-09-19,207.07890163202276,229.6570350014848,206.18511064701602,222.79490301338623,7315797.770230604,1629922454.6840746
2018-09-20,223.03837000810987,226.48835210433376,212.7397992561065,223.6272041475489,6440618.318551903,1440297467.5592494
2018-09-21,225.23756339492783,267.82449110030444,207.11317282846392,242.06259721812563,7016538.807559635,1698441607.2396553
2018-09-24,242.97634010499056,300.8701243413648,201.20949507100133,225.7503559843988,9665781.564865552,2182053629.1358376
2018-09-25,225.80969517492792,243.8816131045061,218.52812855879054,230.34363559160488,8717448.493513456,2008008779.0784483
2018-09-26,229.1275926734147,242.1210094855998,160.3549294134879,231.83242694439983,11059340.93281051,2563913848.859003
2018-09-27,230.37171398406548,252.0165203956586,220.697837783846,234.72603265911692,8466738.475396728,1987363931.8921742
2018-09-28,237.3149375397749,263.8248764092281,224.7787585847459,257.38582781878904,6866422.148537075,1767319748.8544831
2018-10-01,257.0015421254724,313.41211311977065,253.00482542193805,279.7718801426288,3960708.6405698014,1108094903.0693686
2018-10-02,279.90197695513376,294.4528841223779,269.38554612512564,290.62657224378114,1971767.0487042954,573047898.6281661
2018-10-03,290.2652822676534,298.1158081464569,276.5978536035028,287.35985749133334,3315286.6025763894,952680285.6592779
2018-10-04,287.62461831440686,306.7133050541851,279.3033564252474,297.6349012177896,4014653.1373729394,1194900889.965684
2018-10-05,297.1893431861637,340.8541874122236,295.8493636301213,314.4596335424333,4974341.240600142,1564229523.6341338
2018-10-08,314.71567278553164,325.7825999595785,312.68720785549505,323.0688151451664,5299985.819999082,1712260139.1532867
2018-10-09,326.55530637696825,343.7147559662228,310.32835836518495,336.544801257121,6904089.196675245,2323535326.556506
2018-10-10,334.8757433828582,401.54999259410846,297.3359666489292,348.710150580154,12706025.87294441,4430720195.429778
2018-10-11,350.20645703149614,394.6058393769118,290.54124622933745,327.10689952807724,7658430.682057603,2505125515.6585603
2018-10-12,327.0816946528357,333.5700281363926,318.19672064081453,332.542480794106,6314991.73094477,2100003016.4026394
2018-10-15,333.6216612396503,358.09194812654107,295.6480839165507,355.4473195878909,3794915.14085096,1348892414.878977
2018-10-16,354.32079586628925,394.4742431558008,304.65109125149417,338.491477530712,7947055.83984022,2690010673.2465897
2018-10-17,338.9847601142412,342.882228960062,294.23528906174414,339.481800133432,4083610.1867470727,1386311337.2401166
2018-10-18,338.2728603074377,354.64046739091236,337.1412163777716,350.4422457579748,3415342.118328504,1196880161.9788396
2018-10-19,348.071144095203,361.2438912970287,318.70754567456464,333.1165492937,5223740.997205122,1740114575.3930018
2018-10-22,330.9764453218584,363.31016254818184,329.2488704321299,331.01893477300706,5967658.633316784,1975408003.889461
2018-10-23,329.55404197753944,337.5462259570542,277.3898645557752,305.4662044873868,5857904.561659618,1789391872.6995127
2018-10-24,304.18251926107706,326.9757641526171,278.21287438030697,298.63667801128787,4764521.348323931,1422860827.7773209
2018-10-25,298.2643565840226,323.87119153870685,279.38824123293,281.9183308809468,3574066.192038209,1007594775.3174335
2018-10-26,283.0556480272619,301.6290507424722,264.73664324276507,273.21897133636026,4604503.545341282,1258037722.1727688
2018-10-29,272.1771574024288,278.74055224623174,267.698568025874,268.82670100032936,4491478.0125972135,1207429216.7420247
2018-10-30,269.2558975243668,284.6318944147566,248.3866174325361,266.3799223424857,4111759.9474144657,1095290295.4832084
2018-10-31,266.52516612375393,294.2974562863607,245.75324542807172,264.66312565482156,2464129.9932845663,652164346.0424877
2018-11-01,264.0867289212592,266.20043398177114,237.52490357203476,245.717165617635,3488134.8506060536,857094608.7830122
2018-11-02,245.14136826336772,268.3401153402534,231.97428878602867,255.71579397325058,2482861.7246925314,634906957.255545
2018-11-05,255.98851059468907,259.5917328483977,251.29989217584344,254.04599136849154,2451440.519206203,622778636.9826295
2018-11-06,254.2250685336417,263.1975259595772,248.8322816523224,250.10768696349723,423710.71554694354,105973307.00709437
2018-11-07,249.98287745645004,255.11751061864248,245.95638557100486,247.8560940797265,299894.9319507357,74330786.46761471
2018-11-08,247.81536176877412,255.56149956114825,245.28248562525877,248.72110241001857,10000.0,2487211.024100186
2018-11-09,248.71898093946058,255.61587685983784,244.30667815630898,244.83318884952246,498593.3125508223,122072190.65086445
2018-11-12,244.11044385466573,249.50993061427812,241.59435412843558,242.58786448361116,2041026.7034252349,495128309.3379525
2018-11-13,242.6248859326037,251.31274901870518,234.97320310379328,241.0365528555527,237269.68393667985,57190666.71322382
2018-11-14,241.14637377100402,248.9244566803803,233.40176054797737,242.94760448310538,314831.6354736805,76487591.65382893
2018-11-15,243.57388149512852,247.89683845809876,233.24550636229134,240.3243887913266,373316.36744891084,89717027.83295779
2018-11-16,239.97278388433614,243.3576953897146,239.5763575132399,241.56691263975486,10000.0,2415669.1263975487
2018-11-19,241.28251108718385,248.64504156775226,240.32995247835066,242.70123039596191,193778.9106070781,47030380.02912697
2018-11-20,242.72650022518758,247.29682542812742,239.54296832518907,242.26477361273902,24802.883973016964,6008865.070665988
2018-11-21,242.15120201335304,245.31478453070127,238.69052053119609,244.6589028015393,10000.0,2446589.0280153933
2018-11-22,244.58132741760141,244.7428834441854,242.3690883378617,244.6976520431817,10000.0,2446976.520431817
2018-11-23,244.69913802536254,247.20374548396117,241.7341326141926,242.46935120986254,10000.0,2424693.5120986253
2018-11-26,242.41006576449854,246.5444584877453,239.77889044170996,243.06529886044981,10000.0,2430652.988604498
2018-11-27,243.06019869172002,243.4022387787626,241.6810717756528,243.2505990061193,10000.0,2432505.9900611932
2018-11-28,243.33141945230062,244.16299716824852,241.3304030941208,243.1769000372475,10000.0,2431769.000372475
2018-11-29,242.81502965591682,247.05614917871165,240.37434751796889,243.69211327012837,10000.0,2436921.132701284
2018-11-30,243.78549905519043,250.85574513020154,243.21002959301524,247.59661087321203,10000.0,2475966.10873212
2018-12-03,247.2734985246418,248.69384460448185,244.44547410783946,247.92986981912674,10000.0,2479298.6981912674
2018-12-04,248.17207843826296,252.02404052994206,247.4311215311514,248.57622220818115,10000.0,2485762.2220818116
2018-12-05,248.6908730226873,249.0119375550028,246.90844387967752,248.2743996026056,10000.0,2482743.996026056
2018-12-06,248.1589997654225,253.67481780635347,247.8264404319319,250.76581267711924,10000.0,2507658.1267711925
2018-12-07,250.96365575046025,253.50456422738884,250.17650285067637,250.65713301864668,10000.0,2506571.3301864667
2018-12-10,250.63690398721226,253.7706898556432,248.19755028268003,249.53065473564286,10000.0,2495306.5473564286
2018-12-11,249.57926218319616,251.53095116320446,247.79026970444542,248.1903085861198,10000.0,2481903.085861198
2018-12-12,248.26985805918636,249.18282589347993,248.06342410691045,248.73714795442717,10000.0,2487371.4795442717
2018-12-13,248.79997925369173,253.54257846668546,248.38720155683566,250.0479920195661,10000.0,2500479.920195661
2018-12-14,250.04958709918964,250.1045992326696,243.70837933830597,247.64286387818726,10000.0,2476428.6387818726
2018-12-17,247.73155234342852,248.27615715216646,244.48666533460764,246.6336032470013,10000.0,2466336.032470013
2018-12-18,246.60810073030834,248.737871225286,246.04739457579873,247.53900464977846,10000.0,2475390.0464977846
2018-12-19,247.49390076417197,249.77808445664118,246.29570127552358,248.80220947354826,10000.0,2488022.0947354827
2018-12-20,248.62303985784038,248.75751835791826,243.33153635577798,246.2991135543183,10000.0,2462991.135543183
2018-12-21,246.0513895689908,246.14123404851082,244.72914848701626,245.73868031646242,10000.0,2457386.803164624
2018-12-24,245.96200874185178,249.76117898587333,244.7843243889725,246.89816621358295,10000.0,2468981.6621358297
2018-12-25,246.995067280006,249.14472280835597,242.2837368930733,246.24970466101965,10000.0,2462497.0466101966
