Date,Open,High,Low,Close,Volume,Turnover
2018-07-24,112.6245557273654,112.81466848726252,111.36601872492658,111.58829201855669,253261.06523691525,28260969.704587635
2018-07-25,111.71594292957191,112.00451189280074,109.993706220329,111.91020762744033,242350.73759660628,27121521.36309952
2018-07-26,111.84055427356682,113.40045030545377,110.60177662645553,111.39434087285751,561217.9557113003,62516504.26247283
2018-07-27,111.41449962474302,113.26606839708347,111.16027938237507,113.02022080581659,934208.0265871182,105584397.44344227
2018-07-30,112.91221983757674,116.97980087633572,111.02776487255902,115.3563151514372,520568.3263325913,60050843.9102786
2018-07-31,115.47540846983158,115.62257809770372,113.99137419040427,115.62162127209106,973702.8740073391,112581104.93002316
2018-08-01,115.70082573868378,118.40232535265329,115.53727461997526,117.40711367378664,1070891.5795370403,125730289.41100621
2018-08-02,117.41890851829386,120.58289218413907,113.92013857233725,116.73319060974904,488596.78377994796,57035461.492295004
2018-08-03,116.67013159354153,117.39196509282371,114.55138968902652,115.31561840518656,43671.69587914888,5036028.617107291
2018-08-06,115.376198450349,115.73648728779591,113.58302446215568,114.23373895422608,20913.249594933597,2388998.694912219
2018-08-07,114.31334623579602,117.49971201060485,112.14780371762163,112.20156374306032,1599727.8543831883,179491966.8251244
2018-08-08,112.18567420822885,112.39885137202334,109.86747284752782,111.29175198744201,504087.16853444016,56100744.1405868
2018-08-09,111.37221133897064,113.20207910796617,108.42555484538532,111.0762136669616,1092899.741097774,121395165.15874335
2018-08-10,110.98800457478691,113.67677143451894,110.77099370664182,111.89020501774607,10000.0,1118902.0501774608
2018-08-13,111.84718958637944,113.35645428046492,111.196604286195,112.4263369772863,10000.0,1124263.3697728629
2018-08-14,112.33129812788067,112.90584298023914,111.99214199654028,112.8983135855099,716293.0115580095,80868273.03798543
2018-08-15,112.91151629378643,113.99417367419683,111.81761240813832,112.44869483756734,570087.8154918264,64105630.79485578
2018-08-16,112.60534097102983,112.89467806249989,111.46647332551879,111.77836908305065,537890.425827261,60124514.54435885
2018-08-17,111.78500413470896,112.48779328795293,111.2440869849363,111.8361525523027,1014321.0675849896,113437765.65144944
2018-08-20,111.98996482428964,113.33227053018884,110.3930624280256,112.04053883563118,1685277.7201319756,188819423.8512706
2018-08-21,112.03764778308263,114.00572929590493,110.83655495498638,112.47663737536007,2267267.919503986,255014671.6148369
2018-08-22,112.36749042890494,115.85760643053133,111.99074692736086,113.51190984243988,5115312.303196394,580648868.9763526
2018-08-23,113.81036789817438,117.91450560530525,112.69568546038201,113.13254696065982,4307135.675665413,487277229.0931506
2018-08-24,113.26866570984548,114.39959487353727,108.12548607890355,108.48885753968625,5200202.466716054,564164024.589083
2018-08-27,108.81270837628117,110.53168242319121,104.37818830100248,106.12494107827777,3724323.940325238,395243658.72343516
2018-08-28,106.33836407875475,108.4157819540158,103.53564491628447,104.55745865795522,2926315.259783063,305968086.79491115
2018-08-29,104.38239832477102,109.66527668845741,104.07432618750714,108.59511488870292,5292115.763230328,574697919.3123133
2018-08-30,108.02689409316426,111.42167473402591,103.81540407245947,107.75891073420783,3384868.455175627,364749737.7083064
2018-08-31,107.7930139012333,109.76741390261834,103.04875739396508,109.47417845563854,4250831.778667708,465356316.722768
2018-09-03,109.29560063598419,113.20331942483847,108.25971227983548,111.82354563735606,1666569.030789811,186361658.0723287
2018-09-04,111.5476565866396,114.58326135450564,105.4894993069825,112.48418482359497,4172760.775139106,469369594.25539464
2018-09-05,112.23029824493712,112.37201024779468,111.3266472439074,111.78769182976005,3016457.1514051566,337202782.4589555
2018-09-06,111.7056342448329,113.67574378523226,109.05121127285766,111.41119201633975,1727595.9911840567,192473528.70046574
2018-09-07,111.38108625600847,115.56740150014124,105.99493999316134,109.83170990185238,2235990.9420029493,245582708.48523754
2018-09-10,109.83464488237907,113.36528256489986,108.50903223834347,110.57636640924677,4504685.089713018,498111709.0383774
2018-09-11,111.084131178694,119.772104023109,105.79220682036693,113.44667649436579,4372055.122783708,495995123.12997806
2018-09-12,113.13480639759574,116.47504814450282,111.63815066906137,114.87383804241391,5845051.273878903,671443473.3851702
2018-09-13,114.87316818021723,116.92891674796456,114.16649882645046,116.34143760947144,2625271.9167563333,305427908.91120446
2018-09-14,115.82311177469091,120.33094507977326,110.4241612149593,119.22814266484743,7973831.775020508,950705152.4576387
2018-09-17,118.73171496714754,143.48459827576795,109.19937573391661,129.4499916451983,8207154.431570397,1062416072.5976402
2018-09-18,129.47772770163144,129.85815449296462,122.44014445597406,126.44269853774016,6448066.927150134,815310982.620817
2018-09-19,126.56584512629163,137.75574709485358,124.19534335121614,126.39075145005181,5941464.082267117,750946110.0712333
2018-09-20,126.02397699246367,128.9183613163669,124.6656181393611,127.92569833016685,5439466.934667108,695847606.1611419
2018-09-21,128.14429477579844,131.15489823245426,124.11580058955532,129.7647996913052,3150351.389095122,408804716.9631536
2018-09-24,129.57919797796777,133.42447873409193,121.42917302809154,124.40000595678814,3386181.542423056,421241004.04819417
2018-09-25,124.56408066796882,125.35298457951224,122.55137059508299,123.12817256988447,2670240.8097962476,328781871.2317404
2018-09-26,123.11739505293748,125.83170953349857,118.85673484944323,122.3195444096169,3963848.3614322585,484856125.6792003
2018-09-27,122.57609907340033,126.06264403524443,117.11592179655364,119.16449391375934,3918927.5885601686,466997022.7754418
2018-09-28,119.24046635878281,121.61826552855877,117.98061247939451,120.11744655070851,1215632.2880292248,146018646.3826659
2018-10-01,120.07893040917381,120.20999908668865,117.93076760517299,120.2088432139148,1732506.6364676487,208262618.63020647
2018-10-02,120.25307153909046,120.41661008429256,119.02056031872667,119.63984249619526,317720.99789826665,38012090.146282606
2018-10-03,119.47318404738789,121.25438001133753,115.34922412969745,117.44301752961827,925344.2647357909,108675222.70429723
2018-10-04,117.27680503765765,119.01271360419352,114.13819806747757,115.65836608180145,1142670.2211422063,132159370.74763831
2018-10-05,115.6073962428182,116.35723746245962,114.0628849097022,114.20525620862185,1865751.0452847516,213078576.1482491
2018-10-08,114.35367123612397,116.9063189199063,114.12332165072618,114.71103111374474,744711.8444865951,85426663.56367604
2018-10-09,114.58330461459755,115.46785321678031,108.74479061987894,112.63190625971706,1914080.5645435776,215586542.71921852
2018-10-10,112.47142955781864,114.90021634547834,105.07961083687563,107.25285971396094,4642201.879419384,497889426.937253
2018-10-11,107.55663208539568,111.04370668819777,103.67163529740944,104.87738958283725,3619414.2291183975,379594716.16891474
2018-10-12,104.8859897507274,107.88120222864521,97.59236972653869,104.09678838895786,3885506.6975527797,404468768.4790302
2018-10-15,104.09733558127168,108.14748778606882,101.32396798240362,106.91366418766731,2412920.0591166015,257974124.91207868
2018-10-16,106.76430558773957,113.30025966685523,103.84394295671554,110.78658964719199,2482101.338769324,274983542.48098296
2018-10-17,110.7931183184597,113.87350837386758,106.53798033159966,110.39625261644031,579015.6741978637,63921160.63762586
2018-10-18,110.49163543587255,115.05804199137229,105.96094228184589,112.03358680328066,1754411.3879549704,196553000.52111727
2018-10-19,112.02720575297886,114.36181183188519,110.3056890080472,113.7842054373811,1278233.601062795,145442794.6602925
2018-10-22,113.86735629827523,115.30525259155654,112.29980038763105,115.18225847204113,723156.5058652689,83294799.57431152
2018-10-23,115.22196532258523,115.48504671825333,114.6388365636618,114.99130718441126,1116472.5393333926,128384636.73344582
2018-10-24,115.09326654703655,115.46981657422033,112.58380674642845,113.694082747991,681268.7724282634,77456228.18608123
2018-10-25,113.76610155684857,114.07641846987583,110.76840707503237,113.27277389038564,243763.5587524402,27611774.473280896
2018-10-26,113.26326949258001,114.02979606922527,109.54955977508916,111.94582953237098,10000.0,1119458.2953237097
2018-10-29,112.00472052844715,112.85627969371308,110.15607841478776,112.16840903581884,10000.0,1121684.0903581884
2018-10-30,112.25720018292058,113.26078472825654,111.94691256283852,112.6036449487553,10000.0,1126036.449487553
2018-10-31,112.61706979222694,112.72489965477662,110.45850427724297,111.81302848356141,10000.0,1118130.284835614
2018-11-01,111.76290299240466,112.09953157826544,111.25535020755272,111.85438533948835,10000.0,1118543.8533948835
2018-11-02,111.86165363007898,112.26750337585877,111.34896226889228,112.02448309068085,10000.0,1120244.8309068084
2018-11-05,112.016996362228,112.97470213564384,111.85885511432093,112.55306849303679,10000.0,1125530.6849303679
2018-11-06,112.64371763936957,113.42335005073097,112.5750809893875,113.07026581152748,10000.0,1130702.6581152747
2018-11-07,113.10186588351722,113.96404911861428,112.28554704960575,113.42150981909916,10000.0,1134215.0981909917
2018-11-08,113.38021910841276,113.9388649381031,112.51148218493827,113.16891468025412,10000.0,1131689.146802541
2018-11-09,113.1623532470314,113.96863977236818,112.6359249751515,113.05285191537612,10000.0,1130528.5191537612
2018-11-12,113.09429786789872,113.53292426544304,112.91307318146656,113.41088000165196,10000.0,1134108.8000165196
2018-11-13,113.38266122145228,113.50785857390514,112.47960475691745,113.26720724122954,10000.0,1132672.0724122955
2018-11-14,113.25868295361616,113.30738155479595,113.01336604019082,113.26796157431068,10000.0,1132679.6157431067
2018-11-15,113.267913224613,113.59980332479329,112.89340978725677,113.58071869115516,10000.0,1135807.1869115515
2018-11-16,113.57811265529352,113.73791202144425,113.37853110880684,113.59947795971026,10000.0,1135994.7795971027
2018-11-19,113.5892775859138,113.65988486871142,113.30043679814216,113.36189741842296,10000.0,1133618.9741842295
2018-11-20,113.36401646169458,113.98006125290524,112.91944543266402,113.31625085024693,10000.0,1133162.5085024694
2018-11-21,113.29214227352263,113.88715986883597,113.27509473931462,113.43105588023461,10000.0,1134310.558802346
2018-11-22,113.42106518703926,113.47808682086038,113.26205689301304,113.40069900470289,10000.0,1134006.9900470288
2018-11-23,113.39035616118562,113.902794996342,113.37782422174647,113.6014401965704,10000.0,1136014.401965704
2018-11-26,113.5961311378943,114.00502181643165,113.41673438105482,113.81617668263291,10000.0,1138161.766826329
2018-11-27,113.81087709081982,113.90939264238652,113.60416549804894,113.6939073606741,10000.0,1136939.0736067411
2018-11-28,113.69364487727309,113.70833287782094,113.4900611276192,113.60125401023113,10000.0,1136012.5401023114
2018-11-29,113.59509000407304,113.6906894600162,113.43551214192044,113.58000330033582,10000.0,1135800.0330033582
2018-11-30,113.57263470142186,113.61990112027524,112.99538844767764,113.37276843990311,10000.0,1133727.684399031
2018-12-03,113.37863937680137,113.54715697769136,113.15716645243016,113.4415211757598,10000.0,1134415.211757598
2018-12-04,113.456549157679,113.75213156675787,112.9650422271706,113.41289148598979,10000.0,1134128.914859898
2018-12-05,113.42895890637459,113.6374510301792,112.97200696441335,113.5495272620654,10000.0,1135495.272620654
2018-12-06,113.52959574043642,113.81772505675241,113.10848119269389,113.44559248234019,10000.0,1134455.924823402
2018-12-07,113.44948226892534,113.84684274702872,113.14084212014444,113.29781048020142,10000.0,1132978.1048020143
2018-12-10,113.31017945035062,113.81972692480583,113.29496031394783,113.61744258922441,10000.0,1136174.425892244
2018-12-11,113.61256537219006,114.1133170007654,113.43829786591982,113.46344667367376,10000.0,1134634.4667367376
2018-12-12,113.47106074307695,113.5284098434084,113.29955726267669,113.36494801366001,10000.0,1133649.4801366
2018-12-13,113.360866511617,113.57687974918167,113.06544556755414,113.24493617928877,10000.0,1132449.3617928878
2018-12-14,113.2509877305773,113.46989876495563,113.06445972772258,113.20170094638205,10000.0,1132017.0094638204
2018-12-17,113.17549009975201,113.31908787510376,112.9074936059608,113.05605933816413,10000.0,1130560.5933816414
2018-12-18,113.06352113299565,113.08446774271792,112.94536511797698,113.06302591142861,10000.0,1130630.2591142862
2018-12-19,113.0544850855303,113.37351133936245,112.87340110340858,112.95759723717056,10000.0,1129575.9723717056
2018-12-20,112.94476934172323,113.14546467407058,112.70110116028663,112.90436164686015,10000.0,1129043.6164686016
2018-12-21,112.8989165453289,113.37731715986378,112.72386180029977,112.98469129504089,10000.0,1129846.9129504089
2018-12-24,113.00102249297622,113.54399867809839,112.8216957368969,113.11940862072905,10000.0,1131194.0862072904
2018-12-25,113.13502405290278,113.545837940539,113.10551209493227,113.20949484465086,10000.0,1132094.9484465087
2018-12-26,113.21332330667217,113.3352961469747,112.73599565680178,113.09207751398014,10000.0,1130920.7751398014
